D:\DL\IMG\center_2024_03_10_20_24_51_731.jpg, D:\DL\IMG\left_2024_03_10_20_24_51_731.jpg, D:\DL\IMG\right_2024_03_10_20_24_51_731.jpg, 0, 1, 0, 30.1902
D:\DL\IMG\center_2024_03_10_20_24_51_834.jpg, D:\DL\IMG\left_2024_03_10_20_24_51_834.jpg, D:\DL\IMG\right_2024_03_10_20_24_51_834.jpg, 0, 1, 0, 30.19029
D:\DL\IMG\center_2024_03_10_20_24_51_936.jpg, D:\DL\IMG\left_2024_03_10_20_24_51_936.jpg, D:\DL\IMG\right_2024_03_10_20_24_51_936.jpg, 0, 1, 0, 30.1903
D:\DL\IMG\center_2024_03_10_20_24_52_038.jpg, D:\DL\IMG\left_2024_03_10_20_24_52_038.jpg, D:\DL\IMG\right_2024_03_10_20_24_52_038.jpg, 0, 1, 0, 30.19031
D:\DL\IMG\center_2024_03_10_20_24_52_138.jpg, D:\DL\IMG\left_2024_03_10_20_24_52_138.jpg, D:\DL\IMG\right_2024_03_10_20_24_52_138.jpg, 0, 1, 0, 30.19034
D:\DL\IMG\center_2024_03_10_20_24_52_247.jpg, D:\DL\IMG\left_2024_03_10_20_24_52_247.jpg, D:\DL\IMG\right_2024_03_10_20_24_52_247.jpg, 0, 1, 0, 30.19042
D:\DL\IMG\center_2024_03_10_20_24_52_358.jpg, D:\DL\IMG\left_2024_03_10_20_24_52_358.jpg, D:\DL\IMG\right_2024_03_10_20_24_52_358.jpg, -0.0308535, 1, 0, 30.19008
D:\DL\IMG\center_2024_03_10_20_24_52_465.jpg, D:\DL\IMG\left_2024_03_10_20_24_52_465.jpg, D:\DL\IMG\right_2024_03_10_20_24_52_465.jpg, -0.2646126, 1, 0, 30.17391
D:\DL\IMG\center_2024_03_10_20_24_52_574.jpg, D:\DL\IMG\left_2024_03_10_20_24_52_574.jpg, D:\DL\IMG\right_2024_03_10_20_24_52_574.jpg, 0, 1, 0, 30.18944
D:\DL\IMG\center_2024_03_10_20_24_52_674.jpg, D:\DL\IMG\left_2024_03_10_20_24_52_674.jpg, D:\DL\IMG\right_2024_03_10_20_24_52_674.jpg, 0, 1, 0, 30.19016
D:\DL\IMG\center_2024_03_10_20_24_52_776.jpg, D:\DL\IMG\left_2024_03_10_20_24_52_776.jpg, D:\DL\IMG\right_2024_03_10_20_24_52_776.jpg, 0, 1, 0, 30.1903
D:\DL\IMG\center_2024_03_10_20_24_52_884.jpg, D:\DL\IMG\left_2024_03_10_20_24_52_884.jpg, D:\DL\IMG\right_2024_03_10_20_24_52_884.jpg, 0, 1, 0, 30.19032
D:\DL\IMG\center_2024_03_10_20_24_52_996.jpg, D:\DL\IMG\left_2024_03_10_20_24_52_996.jpg, D:\DL\IMG\right_2024_03_10_20_24_52_996.jpg, 0, 1, 0, 30.19031
D:\DL\IMG\center_2024_03_10_20_24_53_098.jpg, D:\DL\IMG\left_2024_03_10_20_24_53_098.jpg, D:\DL\IMG\right_2024_03_10_20_24_53_098.jpg, 0, 1, 0, 30.19027
D:\DL\IMG\center_2024_03_10_20_24_53_197.jpg, D:\DL\IMG\left_2024_03_10_20_24_53_197.jpg, D:\DL\IMG\right_2024_03_10_20_24_53_197.jpg, 0, 1, 0, 30.19031
D:\DL\IMG\center_2024_03_10_20_24_53_299.jpg, D:\DL\IMG\left_2024_03_10_20_24_53_299.jpg, D:\DL\IMG\right_2024_03_10_20_24_53_299.jpg, 0, 1, 0, 30.19031
D:\DL\IMG\center_2024_03_10_20_24_53_401.jpg, D:\DL\IMG\left_2024_03_10_20_24_53_401.jpg, D:\DL\IMG\right_2024_03_10_20_24_53_401.jpg, 0, 1, 0, 30.19034
D:\DL\IMG\center_2024_03_10_20_24_53_504.jpg, D:\DL\IMG\left_2024_03_10_20_24_53_504.jpg, D:\DL\IMG\right_2024_03_10_20_24_53_504.jpg, -0.1730733, 1, 0, 30.18225
D:\DL\IMG\center_2024_03_10_20_24_53_605.jpg, D:\DL\IMG\left_2024_03_10_20_24_53_605.jpg, D:\DL\IMG\right_2024_03_10_20_24_53_605.jpg, -0.1694553, 1, 0, 30.18841
D:\DL\IMG\center_2024_03_10_20_24_53_709.jpg, D:\DL\IMG\left_2024_03_10_20_24_53_709.jpg, D:\DL\IMG\right_2024_03_10_20_24_53_709.jpg, 0, 1, 0, 30.18953
D:\DL\IMG\center_2024_03_10_20_24_53_814.jpg, D:\DL\IMG\left_2024_03_10_20_24_53_814.jpg, D:\DL\IMG\right_2024_03_10_20_24_53_814.jpg, 0, 1, 0, 30.19025
D:\DL\IMG\center_2024_03_10_20_24_53_918.jpg, D:\DL\IMG\left_2024_03_10_20_24_53_918.jpg, D:\DL\IMG\right_2024_03_10_20_24_53_918.jpg, 0, 1, 0, 30.19029
D:\DL\IMG\center_2024_03_10_20_24_54_018.jpg, D:\DL\IMG\left_2024_03_10_20_24_54_018.jpg, D:\DL\IMG\right_2024_03_10_20_24_54_018.jpg, 0, 1, 0, 30.19032
D:\DL\IMG\center_2024_03_10_20_24_54_123.jpg, D:\DL\IMG\left_2024_03_10_20_24_54_123.jpg, D:\DL\IMG\right_2024_03_10_20_24_54_123.jpg, 0, 1, 0, 30.19036
D:\DL\IMG\center_2024_03_10_20_24_54_223.jpg, D:\DL\IMG\left_2024_03_10_20_24_54_223.jpg, D:\DL\IMG\right_2024_03_10_20_24_54_223.jpg, 0, 1, 0, 30.1903
D:\DL\IMG\center_2024_03_10_20_24_54_325.jpg, D:\DL\IMG\left_2024_03_10_20_24_54_325.jpg, D:\DL\IMG\right_2024_03_10_20_24_54_325.jpg, 0, 1, 0, 30.19032
D:\DL\IMG\center_2024_03_10_20_24_54_429.jpg, D:\DL\IMG\left_2024_03_10_20_24_54_429.jpg, D:\DL\IMG\right_2024_03_10_20_24_54_429.jpg, 0, 1, 0, 30.19029
D:\DL\IMG\center_2024_03_10_20_24_54_534.jpg, D:\DL\IMG\left_2024_03_10_20_24_54_534.jpg, D:\DL\IMG\right_2024_03_10_20_24_54_534.jpg, 0, 1, 0, 30.19031
D:\DL\IMG\center_2024_03_10_20_24_54_639.jpg, D:\DL\IMG\left_2024_03_10_20_24_54_639.jpg, D:\DL\IMG\right_2024_03_10_20_24_54_639.jpg, 0, 1, 0, 30.19031
D:\DL\IMG\center_2024_03_10_20_24_54_743.jpg, D:\DL\IMG\left_2024_03_10_20_24_54_743.jpg, D:\DL\IMG\right_2024_03_10_20_24_54_743.jpg, 0, 1, 0, 30.19024
D:\DL\IMG\center_2024_03_10_20_24_54_848.jpg, D:\DL\IMG\left_2024_03_10_20_24_54_848.jpg, D:\DL\IMG\right_2024_03_10_20_24_54_848.jpg, 0, 1, 0, 30.1903
D:\DL\IMG\center_2024_03_10_20_24_54_952.jpg, D:\DL\IMG\left_2024_03_10_20_24_54_952.jpg, D:\DL\IMG\right_2024_03_10_20_24_54_952.jpg, -0.2029707, 1, 0, 30.17902
D:\DL\IMG\center_2024_03_10_20_24_55_058.jpg, D:\DL\IMG\left_2024_03_10_20_24_55_058.jpg, D:\DL\IMG\right_2024_03_10_20_24_55_058.jpg, -0.08239082, 1, 0, 30.19059
D:\DL\IMG\center_2024_03_10_20_24_55_158.jpg, D:\DL\IMG\left_2024_03_10_20_24_55_158.jpg, D:\DL\IMG\right_2024_03_10_20_24_55_158.jpg, 0, 1, 0, 30.18985
D:\DL\IMG\center_2024_03_10_20_24_55_260.jpg, D:\DL\IMG\left_2024_03_10_20_24_55_260.jpg, D:\DL\IMG\right_2024_03_10_20_24_55_260.jpg, 0, 1, 0, 30.19023
D:\DL\IMG\center_2024_03_10_20_24_55_362.jpg, D:\DL\IMG\left_2024_03_10_20_24_55_362.jpg, D:\DL\IMG\right_2024_03_10_20_24_55_362.jpg, 0, 1, 0, 30.19028
D:\DL\IMG\center_2024_03_10_20_24_55_463.jpg, D:\DL\IMG\left_2024_03_10_20_24_55_463.jpg, D:\DL\IMG\right_2024_03_10_20_24_55_463.jpg, 0, 1, 0, 30.19031
D:\DL\IMG\center_2024_03_10_20_24_55_563.jpg, D:\DL\IMG\left_2024_03_10_20_24_55_563.jpg, D:\DL\IMG\right_2024_03_10_20_24_55_563.jpg, 0, 1, 0, 30.1903
D:\DL\IMG\center_2024_03_10_20_24_55_664.jpg, D:\DL\IMG\left_2024_03_10_20_24_55_664.jpg, D:\DL\IMG\right_2024_03_10_20_24_55_664.jpg, 0, 1, 0, 30.19028
D:\DL\IMG\center_2024_03_10_20_24_55_767.jpg, D:\DL\IMG\left_2024_03_10_20_24_55_767.jpg, D:\DL\IMG\right_2024_03_10_20_24_55_767.jpg, 0, 1, 0, 30.19033
D:\DL\IMG\center_2024_03_10_20_24_55_868.jpg, D:\DL\IMG\left_2024_03_10_20_24_55_868.jpg, D:\DL\IMG\right_2024_03_10_20_24_55_868.jpg, -0.2692872, 1, 0, 30.17207
D:\DL\IMG\center_2024_03_10_20_24_55_968.jpg, D:\DL\IMG\left_2024_03_10_20_24_55_968.jpg, D:\DL\IMG\right_2024_03_10_20_24_55_968.jpg, -0.03356764, 1, 0, 30.19045
D:\DL\IMG\center_2024_03_10_20_24_56_070.jpg, D:\DL\IMG\left_2024_03_10_20_24_56_070.jpg, D:\DL\IMG\right_2024_03_10_20_24_56_070.jpg, 0, 1, 0, 30.19
D:\DL\IMG\center_2024_03_10_20_24_56_175.jpg, D:\DL\IMG\left_2024_03_10_20_24_56_175.jpg, D:\DL\IMG\right_2024_03_10_20_24_56_175.jpg, 0, 1, 0, 30.19029
D:\DL\IMG\center_2024_03_10_20_24_56_279.jpg, D:\DL\IMG\left_2024_03_10_20_24_56_279.jpg, D:\DL\IMG\right_2024_03_10_20_24_56_279.jpg, 0, 1, 0, 30.19031
D:\DL\IMG\center_2024_03_10_20_24_56_383.jpg, D:\DL\IMG\left_2024_03_10_20_24_56_383.jpg, D:\DL\IMG\right_2024_03_10_20_24_56_383.jpg, 0, 1, 0, 30.19028
D:\DL\IMG\center_2024_03_10_20_24_56_484.jpg, D:\DL\IMG\left_2024_03_10_20_24_56_484.jpg, D:\DL\IMG\right_2024_03_10_20_24_56_484.jpg, 0, 1, 0, 30.19034
D:\DL\IMG\center_2024_03_10_20_24_56_586.jpg, D:\DL\IMG\left_2024_03_10_20_24_56_586.jpg, D:\DL\IMG\right_2024_03_10_20_24_56_586.jpg, 0, 1, 0, 30.19028
D:\DL\IMG\center_2024_03_10_20_24_56_688.jpg, D:\DL\IMG\left_2024_03_10_20_24_56_688.jpg, D:\DL\IMG\right_2024_03_10_20_24_56_688.jpg, 0, 1, 0, 30.1903
D:\DL\IMG\center_2024_03_10_20_24_56_793.jpg, D:\DL\IMG\left_2024_03_10_20_24_56_793.jpg, D:\DL\IMG\right_2024_03_10_20_24_56_793.jpg, 0, 1, 0, 30.1903
D:\DL\IMG\center_2024_03_10_20_24_56_897.jpg, D:\DL\IMG\left_2024_03_10_20_24_56_897.jpg, D:\DL\IMG\right_2024_03_10_20_24_56_897.jpg, 0, 1, 0, 30.1903
D:\DL\IMG\center_2024_03_10_20_24_57_003.jpg, D:\DL\IMG\left_2024_03_10_20_24_57_003.jpg, D:\DL\IMG\right_2024_03_10_20_24_57_003.jpg, 0, 1, 0, 30.19028
D:\DL\IMG\center_2024_03_10_20_24_57_108.jpg, D:\DL\IMG\left_2024_03_10_20_24_57_108.jpg, D:\DL\IMG\right_2024_03_10_20_24_57_108.jpg, 0, 1, 0, 30.19031
D:\DL\IMG\center_2024_03_10_20_24_57_210.jpg, D:\DL\IMG\left_2024_03_10_20_24_57_210.jpg, D:\DL\IMG\right_2024_03_10_20_24_57_210.jpg, 0, 1, 0, 30.07608
D:\DL\IMG\center_2024_03_10_20_24_57_312.jpg, D:\DL\IMG\left_2024_03_10_20_24_57_312.jpg, D:\DL\IMG\right_2024_03_10_20_24_57_312.jpg, 0, 1, 0, 30.22938
D:\DL\IMG\center_2024_03_10_20_24_57_414.jpg, D:\DL\IMG\left_2024_03_10_20_24_57_414.jpg, D:\DL\IMG\right_2024_03_10_20_24_57_414.jpg, 0, 1, 0, 30.09883
D:\DL\IMG\center_2024_03_10_20_24_57_516.jpg, D:\DL\IMG\left_2024_03_10_20_24_57_516.jpg, D:\DL\IMG\right_2024_03_10_20_24_57_516.jpg, 0, 1, 0, 30.20857
D:\DL\IMG\center_2024_03_10_20_24_57_618.jpg, D:\DL\IMG\left_2024_03_10_20_24_57_618.jpg, D:\DL\IMG\right_2024_03_10_20_24_57_618.jpg, 0, 1, 0, 30.1888
D:\DL\IMG\center_2024_03_10_20_24_57_719.jpg, D:\DL\IMG\left_2024_03_10_20_24_57_719.jpg, D:\DL\IMG\right_2024_03_10_20_24_57_719.jpg, -0.2864526, 1, 0, 30.16958
D:\DL\IMG\center_2024_03_10_20_24_57_823.jpg, D:\DL\IMG\left_2024_03_10_20_24_57_823.jpg, D:\DL\IMG\right_2024_03_10_20_24_57_823.jpg, -0.02345787, 1, 0, 30.18976
D:\DL\IMG\center_2024_03_10_20_24_57_929.jpg, D:\DL\IMG\left_2024_03_10_20_24_57_929.jpg, D:\DL\IMG\right_2024_03_10_20_24_57_929.jpg, 0, 1, 0, 30.18967
D:\DL\IMG\center_2024_03_10_20_24_58_031.jpg, D:\DL\IMG\left_2024_03_10_20_24_58_031.jpg, D:\DL\IMG\right_2024_03_10_20_24_58_031.jpg, 0, 1, 0, 30.18991
D:\DL\IMG\center_2024_03_10_20_24_58_134.jpg, D:\DL\IMG\left_2024_03_10_20_24_58_134.jpg, D:\DL\IMG\right_2024_03_10_20_24_58_134.jpg, 0, 1, 0, 30.18993
D:\DL\IMG\center_2024_03_10_20_24_58_238.jpg, D:\DL\IMG\left_2024_03_10_20_24_58_238.jpg, D:\DL\IMG\right_2024_03_10_20_24_58_238.jpg, 0, 1, 0, 30.18996
D:\DL\IMG\center_2024_03_10_20_24_58_340.jpg, D:\DL\IMG\left_2024_03_10_20_24_58_340.jpg, D:\DL\IMG\right_2024_03_10_20_24_58_340.jpg, 0, 1, 0, 30.18997
D:\DL\IMG\center_2024_03_10_20_24_58_441.jpg, D:\DL\IMG\left_2024_03_10_20_24_58_441.jpg, D:\DL\IMG\right_2024_03_10_20_24_58_441.jpg, 0, 1, 0, 30.18998
D:\DL\IMG\center_2024_03_10_20_24_58_547.jpg, D:\DL\IMG\left_2024_03_10_20_24_58_547.jpg, D:\DL\IMG\right_2024_03_10_20_24_58_547.jpg, 0, 1, 0, 30.18996
D:\DL\IMG\center_2024_03_10_20_24_58_647.jpg, D:\DL\IMG\left_2024_03_10_20_24_58_647.jpg, D:\DL\IMG\right_2024_03_10_20_24_58_647.jpg, 0, 1, 0, 30.18994
D:\DL\IMG\center_2024_03_10_20_24_58_749.jpg, D:\DL\IMG\left_2024_03_10_20_24_58_749.jpg, D:\DL\IMG\right_2024_03_10_20_24_58_749.jpg, 0, 1, 0, 30.18996
D:\DL\IMG\center_2024_03_10_20_24_58_851.jpg, D:\DL\IMG\left_2024_03_10_20_24_58_851.jpg, D:\DL\IMG\right_2024_03_10_20_24_58_851.jpg, 0, 1, 0, 30.18995
D:\DL\IMG\center_2024_03_10_20_24_58_951.jpg, D:\DL\IMG\left_2024_03_10_20_24_58_951.jpg, D:\DL\IMG\right_2024_03_10_20_24_58_951.jpg, 0, 1, 0, 30.18994
D:\DL\IMG\center_2024_03_10_20_24_59_052.jpg, D:\DL\IMG\left_2024_03_10_20_24_59_052.jpg, D:\DL\IMG\right_2024_03_10_20_24_59_052.jpg, 0, 1, 0, 30.18994
D:\DL\IMG\center_2024_03_10_20_24_59_154.jpg, D:\DL\IMG\left_2024_03_10_20_24_59_154.jpg, D:\DL\IMG\right_2024_03_10_20_24_59_154.jpg, 0, 1, 0, 30.18996
D:\DL\IMG\center_2024_03_10_20_24_59_259.jpg, D:\DL\IMG\left_2024_03_10_20_24_59_259.jpg, D:\DL\IMG\right_2024_03_10_20_24_59_259.jpg, 0, 1, 0, 30.18995
D:\DL\IMG\center_2024_03_10_20_24_59_365.jpg, D:\DL\IMG\left_2024_03_10_20_24_59_365.jpg, D:\DL\IMG\right_2024_03_10_20_24_59_365.jpg, 0, 1, 0, 30.18995
D:\DL\IMG\center_2024_03_10_20_24_59_470.jpg, D:\DL\IMG\left_2024_03_10_20_24_59_470.jpg, D:\DL\IMG\right_2024_03_10_20_24_59_470.jpg, 0, 1, 0, 30.18997
D:\DL\IMG\center_2024_03_10_20_24_59_570.jpg, D:\DL\IMG\left_2024_03_10_20_24_59_570.jpg, D:\DL\IMG\right_2024_03_10_20_24_59_570.jpg, 0, 1, 0, 30.18997
D:\DL\IMG\center_2024_03_10_20_24_59_672.jpg, D:\DL\IMG\left_2024_03_10_20_24_59_672.jpg, D:\DL\IMG\right_2024_03_10_20_24_59_672.jpg, 0, 1, 0, 30.18995
D:\DL\IMG\center_2024_03_10_20_24_59_775.jpg, D:\DL\IMG\left_2024_03_10_20_24_59_775.jpg, D:\DL\IMG\right_2024_03_10_20_24_59_775.jpg, 0, 1, 0, 30.18995
D:\DL\IMG\center_2024_03_10_20_24_59_877.jpg, D:\DL\IMG\left_2024_03_10_20_24_59_877.jpg, D:\DL\IMG\right_2024_03_10_20_24_59_877.jpg, 0, 1, 0, 30.18997
D:\DL\IMG\center_2024_03_10_20_24_59_981.jpg, D:\DL\IMG\left_2024_03_10_20_24_59_981.jpg, D:\DL\IMG\right_2024_03_10_20_24_59_981.jpg, 0.046308, 1, 0, 30.18946
D:\DL\IMG\center_2024_03_10_20_25_00_083.jpg, D:\DL\IMG\left_2024_03_10_20_25_00_083.jpg, D:\DL\IMG\right_2024_03_10_20_25_00_083.jpg, 0.2721249, 1, 0, 30.17176
D:\DL\IMG\center_2024_03_10_20_25_00_188.jpg, D:\DL\IMG\left_2024_03_10_20_25_00_188.jpg, D:\DL\IMG\right_2024_03_10_20_25_00_188.jpg, 0, 1, 0, 30.18855
D:\DL\IMG\center_2024_03_10_20_25_00_294.jpg, D:\DL\IMG\left_2024_03_10_20_25_00_294.jpg, D:\DL\IMG\right_2024_03_10_20_25_00_294.jpg, 0, 1, 0, 30.18974
D:\DL\IMG\center_2024_03_10_20_25_00_397.jpg, D:\DL\IMG\left_2024_03_10_20_25_00_397.jpg, D:\DL\IMG\right_2024_03_10_20_25_00_397.jpg, -0.2188128, 1, 0, 30.17582
D:\DL\IMG\center_2024_03_10_20_25_00_502.jpg, D:\DL\IMG\left_2024_03_10_20_25_00_502.jpg, D:\DL\IMG\right_2024_03_10_20_25_00_502.jpg, -0.2243358, 1, 0, 30.18544
D:\DL\IMG\center_2024_03_10_20_25_00_606.jpg, D:\DL\IMG\left_2024_03_10_20_25_00_606.jpg, D:\DL\IMG\right_2024_03_10_20_25_00_606.jpg, 0, 1, 0, 30.18772
D:\DL\IMG\center_2024_03_10_20_25_00_708.jpg, D:\DL\IMG\left_2024_03_10_20_25_00_708.jpg, D:\DL\IMG\right_2024_03_10_20_25_00_708.jpg, 0, 1, 0, 30.18971
D:\DL\IMG\center_2024_03_10_20_25_00_818.jpg, D:\DL\IMG\left_2024_03_10_20_25_00_818.jpg, D:\DL\IMG\right_2024_03_10_20_25_00_818.jpg, 0.1478664, 1, 0, 30.18253
D:\DL\IMG\center_2024_03_10_20_25_00_921.jpg, D:\DL\IMG\left_2024_03_10_20_25_00_921.jpg, D:\DL\IMG\right_2024_03_10_20_25_00_921.jpg, 0.007372181, 1, 0, 30.18984
D:\DL\IMG\center_2024_03_10_20_25_01_025.jpg, D:\DL\IMG\left_2024_03_10_20_25_01_025.jpg, D:\DL\IMG\right_2024_03_10_20_25_01_025.jpg, 0, 1, 0, 30.18983
D:\DL\IMG\center_2024_03_10_20_25_01_127.jpg, D:\DL\IMG\left_2024_03_10_20_25_01_127.jpg, D:\DL\IMG\right_2024_03_10_20_25_01_127.jpg, 0, 1, 0, 30.18994
D:\DL\IMG\center_2024_03_10_20_25_01_231.jpg, D:\DL\IMG\left_2024_03_10_20_25_01_231.jpg, D:\DL\IMG\right_2024_03_10_20_25_01_231.jpg, 0, 1, 0, 30.18995
D:\DL\IMG\center_2024_03_10_20_25_01_334.jpg, D:\DL\IMG\left_2024_03_10_20_25_01_334.jpg, D:\DL\IMG\right_2024_03_10_20_25_01_334.jpg, 0, 1, 0, 30.18996
D:\DL\IMG\center_2024_03_10_20_25_01_438.jpg, D:\DL\IMG\left_2024_03_10_20_25_01_438.jpg, D:\DL\IMG\right_2024_03_10_20_25_01_438.jpg, 0, 1, 0, 30.18993
D:\DL\IMG\center_2024_03_10_20_25_01_539.jpg, D:\DL\IMG\left_2024_03_10_20_25_01_539.jpg, D:\DL\IMG\right_2024_03_10_20_25_01_539.jpg, 0, 1, 0, 30.18994
D:\DL\IMG\center_2024_03_10_20_25_01_640.jpg, D:\DL\IMG\left_2024_03_10_20_25_01_640.jpg, D:\DL\IMG\right_2024_03_10_20_25_01_640.jpg, 0, 1, 0, 30.18994
D:\DL\IMG\center_2024_03_10_20_25_01_743.jpg, D:\DL\IMG\left_2024_03_10_20_25_01_743.jpg, D:\DL\IMG\right_2024_03_10_20_25_01_743.jpg, 0, 1, 0, 30.18997
D:\DL\IMG\center_2024_03_10_20_25_01_846.jpg, D:\DL\IMG\left_2024_03_10_20_25_01_846.jpg, D:\DL\IMG\right_2024_03_10_20_25_01_846.jpg, 0, 1, 0, 30.18995
D:\DL\IMG\center_2024_03_10_20_25_01_951.jpg, D:\DL\IMG\left_2024_03_10_20_25_01_951.jpg, D:\DL\IMG\right_2024_03_10_20_25_01_951.jpg, 0, 1, 0, 30.18995
D:\DL\IMG\center_2024_03_10_20_25_02_054.jpg, D:\DL\IMG\left_2024_03_10_20_25_02_054.jpg, D:\DL\IMG\right_2024_03_10_20_25_02_054.jpg, 0, 1, 0, 30.18995
D:\DL\IMG\center_2024_03_10_20_25_02_157.jpg, D:\DL\IMG\left_2024_03_10_20_25_02_157.jpg, D:\DL\IMG\right_2024_03_10_20_25_02_157.jpg, 0, 1, 0, 30.18995
D:\DL\IMG\center_2024_03_10_20_25_02_258.jpg, D:\DL\IMG\left_2024_03_10_20_25_02_258.jpg, D:\DL\IMG\right_2024_03_10_20_25_02_258.jpg, 0, 1, 0, 30.18996
D:\DL\IMG\center_2024_03_10_20_25_02_360.jpg, D:\DL\IMG\left_2024_03_10_20_25_02_360.jpg, D:\DL\IMG\right_2024_03_10_20_25_02_360.jpg, 0, 1, 0, 30.18997
D:\DL\IMG\center_2024_03_10_20_25_02_464.jpg, D:\DL\IMG\left_2024_03_10_20_25_02_464.jpg, D:\DL\IMG\right_2024_03_10_20_25_02_464.jpg, 0, 1, 0, 30.18995
D:\DL\IMG\center_2024_03_10_20_25_02_570.jpg, D:\DL\IMG\left_2024_03_10_20_25_02_570.jpg, D:\DL\IMG\right_2024_03_10_20_25_02_570.jpg, 0, 1, 0, 30.18992
D:\DL\IMG\center_2024_03_10_20_25_02_674.jpg, D:\DL\IMG\left_2024_03_10_20_25_02_674.jpg, D:\DL\IMG\right_2024_03_10_20_25_02_674.jpg, 0, 1, 0, 30.18995
D:\DL\IMG\center_2024_03_10_20_25_02_777.jpg, D:\DL\IMG\left_2024_03_10_20_25_02_777.jpg, D:\DL\IMG\right_2024_03_10_20_25_02_777.jpg, 0, 1, 0, 30.18993
D:\DL\IMG\center_2024_03_10_20_25_02_880.jpg, D:\DL\IMG\left_2024_03_10_20_25_02_880.jpg, D:\DL\IMG\right_2024_03_10_20_25_02_880.jpg, 0, 1, 0, 30.18995
D:\DL\IMG\center_2024_03_10_20_25_02_981.jpg, D:\DL\IMG\left_2024_03_10_20_25_02_981.jpg, D:\DL\IMG\right_2024_03_10_20_25_02_981.jpg, 0, 1, 0, 30.18995
D:\DL\IMG\center_2024_03_10_20_25_03_085.jpg, D:\DL\IMG\left_2024_03_10_20_25_03_085.jpg, D:\DL\IMG\right_2024_03_10_20_25_03_085.jpg, 0, 1, 0, 30.18994
D:\DL\IMG\center_2024_03_10_20_25_03_187.jpg, D:\DL\IMG\left_2024_03_10_20_25_03_187.jpg, D:\DL\IMG\right_2024_03_10_20_25_03_187.jpg, 0, 1, 0, 30.18993
D:\DL\IMG\center_2024_03_10_20_25_03_289.jpg, D:\DL\IMG\left_2024_03_10_20_25_03_289.jpg, D:\DL\IMG\right_2024_03_10_20_25_03_289.jpg, 0, 1, 0, 30.18994
D:\DL\IMG\center_2024_03_10_20_25_03_392.jpg, D:\DL\IMG\left_2024_03_10_20_25_03_392.jpg, D:\DL\IMG\right_2024_03_10_20_25_03_392.jpg, 0, 1, 0, 30.18995
D:\DL\IMG\center_2024_03_10_20_25_03_498.jpg, D:\DL\IMG\left_2024_03_10_20_25_03_498.jpg, D:\DL\IMG\right_2024_03_10_20_25_03_498.jpg, 0, 1, 0, 30.18994
D:\DL\IMG\center_2024_03_10_20_25_03_603.jpg, D:\DL\IMG\left_2024_03_10_20_25_03_603.jpg, D:\DL\IMG\right_2024_03_10_20_25_03_603.jpg, 0, 1, 0, 30.18996
D:\DL\IMG\center_2024_03_10_20_25_03_709.jpg, D:\DL\IMG\left_2024_03_10_20_25_03_709.jpg, D:\DL\IMG\right_2024_03_10_20_25_03_709.jpg, 0, 1, 0, 30.18995
D:\DL\IMG\center_2024_03_10_20_25_03_814.jpg, D:\DL\IMG\left_2024_03_10_20_25_03_814.jpg, D:\DL\IMG\right_2024_03_10_20_25_03_814.jpg, 0, 1, 0, 30.18995
D:\DL\IMG\center_2024_03_10_20_25_03_921.jpg, D:\DL\IMG\left_2024_03_10_20_25_03_921.jpg, D:\DL\IMG\right_2024_03_10_20_25_03_921.jpg, 0, 1, 0, 30.18996
D:\DL\IMG\center_2024_03_10_20_25_04_026.jpg, D:\DL\IMG\left_2024_03_10_20_25_04_026.jpg, D:\DL\IMG\right_2024_03_10_20_25_04_026.jpg, 0, 1, 0, 30.18996
D:\DL\IMG\center_2024_03_10_20_25_04_132.jpg, D:\DL\IMG\left_2024_03_10_20_25_04_132.jpg, D:\DL\IMG\right_2024_03_10_20_25_04_132.jpg, 0, 1, 0, 30.18996
D:\DL\IMG\center_2024_03_10_20_25_04_237.jpg, D:\DL\IMG\left_2024_03_10_20_25_04_237.jpg, D:\DL\IMG\right_2024_03_10_20_25_04_237.jpg, 0, 1, 0, 30.18996
D:\DL\IMG\center_2024_03_10_20_25_04_340.jpg, D:\DL\IMG\left_2024_03_10_20_25_04_340.jpg, D:\DL\IMG\right_2024_03_10_20_25_04_340.jpg, 0, 1, 0, 30.18994
D:\DL\IMG\center_2024_03_10_20_25_04_441.jpg, D:\DL\IMG\left_2024_03_10_20_25_04_441.jpg, D:\DL\IMG\right_2024_03_10_20_25_04_441.jpg, 0, 1, 0, 30.18996
D:\DL\IMG\center_2024_03_10_20_25_04_544.jpg, D:\DL\IMG\left_2024_03_10_20_25_04_544.jpg, D:\DL\IMG\right_2024_03_10_20_25_04_544.jpg, 0, 1, 0, 30.18996
D:\DL\IMG\center_2024_03_10_20_25_04_646.jpg, D:\DL\IMG\left_2024_03_10_20_25_04_646.jpg, D:\DL\IMG\right_2024_03_10_20_25_04_646.jpg, 0, 1, 0, 30.18998
D:\DL\IMG\center_2024_03_10_20_25_04_748.jpg, D:\DL\IMG\left_2024_03_10_20_25_04_748.jpg, D:\DL\IMG\right_2024_03_10_20_25_04_748.jpg, 0, 1, 0, 30.18993
D:\DL\IMG\center_2024_03_10_20_25_04_852.jpg, D:\DL\IMG\left_2024_03_10_20_25_04_852.jpg, D:\DL\IMG\right_2024_03_10_20_25_04_852.jpg, 0, 1, 0, 30.18996
D:\DL\IMG\center_2024_03_10_20_25_04_958.jpg, D:\DL\IMG\left_2024_03_10_20_25_04_958.jpg, D:\DL\IMG\right_2024_03_10_20_25_04_958.jpg, 0, 1, 0, 30.18994
